TIMESTAMP,DATE,ANNEE,MOIS,JOUR,HEURE, PV1, PV2, PV3, PV4, PV5, PV6, PV7, PV8, PV9, PV10, MPPT1A, MPPT2A, MPPT3A, MPPT4A, MPPT5A, MPPT1V, MPPT2V, MPPT3V, MPPT4V, MPPT5V, PHASE_A_CURRENT, PHASE_B_CURRENT, PHASE_C_CURRENT, PHASE_A_VOLTAGE, PHASE_B_VOLTAGE, PHASE_C_VOLTAGE, TOTAL_DC_POWER , TOTAL_ACTIVE_POWER, DAILY_YIELD, TOTAL_YIELD
01/05/2022 0:00,01/05/2022,2022,5,1,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:05,01/05/2022,2022,5,1,0:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:10,01/05/2022,2022,5,1,0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:15,01/05/2022,2022,5,1,0:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:20,01/05/2022,2022,5,1,0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:25,01/05/2022,2022,5,1,0:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:30,01/05/2022,2022,5,1,0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:35,01/05/2022,2022,5,1,0:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:40,01/05/2022,2022,5,1,0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:45,01/05/2022,2022,5,1,0:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:50,01/05/2022,2022,5,1,0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 0:55,01/05/2022,2022,5,1,0:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:00,01/05/2022,2022,5,1,1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:05,01/05/2022,2022,5,1,1:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:10,01/05/2022,2022,5,1,1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:15,01/05/2022,2022,5,1,1:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:20,01/05/2022,2022,5,1,1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:25,01/05/2022,2022,5,1,1:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:30,01/05/2022,2022,5,1,1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:35,01/05/2022,2022,5,1,1:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:40,01/05/2022,2022,5,1,1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:45,01/05/2022,2022,5,1,1:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:50,01/05/2022,2022,5,1,1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 1:55,01/05/2022,2022,5,1,1:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:00,01/05/2022,2022,5,1,2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:05,01/05/2022,2022,5,1,2:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:10,01/05/2022,2022,5,1,2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:15,01/05/2022,2022,5,1,2:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:20,01/05/2022,2022,5,1,2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:25,01/05/2022,2022,5,1,2:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:30,01/05/2022,2022,5,1,2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:35,01/05/2022,2022,5,1,2:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:40,01/05/2022,2022,5,1,2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:45,01/05/2022,2022,5,1,2:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:50,01/05/2022,2022,5,1,2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 2:55,01/05/2022,2022,5,1,2:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:00,01/05/2022,2022,5,1,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:05,01/05/2022,2022,5,1,3:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:10,01/05/2022,2022,5,1,3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:15,01/05/2022,2022,5,1,3:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:20,01/05/2022,2022,5,1,3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:25,01/05/2022,2022,5,1,3:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:30,01/05/2022,2022,5,1,3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:35,01/05/2022,2022,5,1,3:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:40,01/05/2022,2022,5,1,3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:45,01/05/2022,2022,5,1,3:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:50,01/05/2022,2022,5,1,3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 3:55,01/05/2022,2022,5,1,3:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:00,01/05/2022,2022,5,1,4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:05,01/05/2022,2022,5,1,4:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:10,01/05/2022,2022,5,1,4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:15,01/05/2022,2022,5,1,4:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:20,01/05/2022,2022,5,1,4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:25,01/05/2022,2022,5,1,4:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:30,01/05/2022,2022,5,1,4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:35,01/05/2022,2022,5,1,4:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:40,01/05/2022,2022,5,1,4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:45,01/05/2022,2022,5,1,4:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:50,01/05/2022,2022,5,1,4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 4:55,01/05/2022,2022,5,1,4:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:00,01/05/2022,2022,5,1,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:05,01/05/2022,2022,5,1,5:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:10,01/05/2022,2022,5,1,5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:15,01/05/2022,2022,5,1,5:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:20,01/05/2022,2022,5,1,5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:25,01/05/2022,2022,5,1,5:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:30,01/05/2022,2022,5,1,5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:35,01/05/2022,2022,5,1,5:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:40,01/05/2022,2022,5,1,5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692.3
01/05/2022 5:45,01/05/2022,2022,5,1,5:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.1,165,165.9,165.5,166.3,0,0,0,248.5,246.9,247.7,0,0,0,41692.3
01/05/2022 5:50,01/05/2022,2022,5,1,5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.2,581.4,580.8,580,582.1,0,0,0,240.6,238.4,239.9,0,0,0,41692.3
01/05/2022 5:55,01/05/2022,2022,5,1,5:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.6,650.4,646.9,646.1,651.3,0,0,0,241.2,238.6,240,0,0,0,41692.3
01/05/2022 6:00,01/05/2022,2022,5,1,6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.5,530,505.2,507.7,493.8,2,2.1,2.2,237.7,236.8,237.4,0,0,0,41692.3
01/05/2022 6:05,01/05/2022,2022,5,1,6:05,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,522.8,520.9,495.3,507.5,372.7,2,2.1,2.2,239.2,236.7,237.8,0.203,0.2,0,41692.3
01/05/2022 6:10,01/05/2022,2022,5,1,6:10,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.1,528.7,526.9,492.3,509.8,192.7,2.2,2.3,2.2,239.3,238,239.2,0.513,0.505,0,41692.3
01/05/2022 6:15,01/05/2022,2022,5,1,6:15,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.3,0.1,538.6,542.9,507.3,527.6,563,2.6,2.5,2.6,239.3,236.8,239.2,0.86,0.847,0,41692.3
01/05/2022 6:20,01/05/2022,2022,5,1,6:20,0.7,0,0.7,0,0.4,0,0,0,0.1,0,0.7,0.7,0.3,0.5,0.1,553.7,564.9,543.3,554.6,566,3,3.1,3.2,239.2,238.1,239.2,1.287,1.214,0.1,41692.4
01/05/2022 6:25,01/05/2022,2022,5,1,6:25,0.59,0.5,0.41,0.3,0.6,0,0.41,0.31,0,0,1.1,1.1,0.7,0.7,0.3,542,583.9,595.2,610.5,583.8,4.2,4.3,4.4,240.8,238.2,239.2,2.216,2.183,0.4,41692.7
01/05/2022 6:30,01/05/2022,2022,5,1,6:30,0.59,0.5,0.61,0.5,0.56,0.3,0.41,0.31,0,0,1.3,1.3,0.9,0.9,0.3,553.6,614.2,611.3,628.5,630,5,4.9,5,240.4,238.4,239.2,2.851,2.749,0.5,41692.8
01/05/2022 6:35,01/05/2022,2022,5,1,6:35,0.79,0.7,0.81,0.7,0.56,0.3,0.61,0.51,0.4,0,1.5,1.5,1.1,1.1,0.5,574.6,648,645.3,637.3,663.4,6,6.1,6.2,239.2,238.4,239.2,3.729,3.673,0.8,41693.1
01/05/2022 6:40,01/05/2022,2022,5,1,6:40,0.79,0.7,0.81,0.7,0.76,0.3,0.61,0.51,0.6,0,1.7,1.7,1.1,1.3,0.5,586.4,658.4,654.9,638.4,660,6.4,6.5,6.6,240.3,238.4,239.2,4.025,3.965,1,41693.3
01/05/2022 6:45,01/05/2022,2022,5,1,6:45,0.99,0.9,1.01,0.9,0.6,0.79,0.81,0.71,0.6,0,1.9,2.1,1.3,1.5,0.7,640.5,658.3,656.4,642.5,659.2,7.8,7.9,7.8,239.2,237.4,238.4,4.987,4.91,1.4,41693.7
01/05/2022 6:50,01/05/2022,2022,5,1,6:50,1.01,1.03,1.2,1.02,0.69,0.85,0.88,0.79,0.8,0,2.2,2.6,1.7,1.8,0.8,655.6,657.2,655.9,654,658,9.1,9.2,9.2,239.2,237.3,238.7,6.101,6.009,2,41694.3
01/05/2022 6:55,01/05/2022,2022,5,1,6:55,1.21,1.23,1.4,1.22,0.89,1.05,1.08,0.99,1,0,2.6,3,2.1,2.2,1,654.1,655.7,654.4,652.4,656.4,10.7,10.6,10.8,239.2,237.4,239.2,7.222,7.115,2.6,41694.9
01/05/2022 7:00,01/05/2022,2022,5,1,7:00,1.21,1.43,1.6,1.42,1.09,1.25,1.28,1.19,1.2,0,3,3.2,2.3,2.4,1.2,656.6,658.2,656.9,654.9,658.9,11.9,11.8,11.8,239.2,237.1,238.9,8.104,7.982,3.1,41695.4
01/05/2022 7:05,01/05/2022,2022,5,1,7:05,1.41,1.63,1.8,1.62,1.29,1.45,1.48,1.39,1.4,0,3.4,3.6,2.9,3,1.4,663.3,664.9,661.5,660.5,665.6,13.7,13.6,13.6,239.2,237.6,238.9,9.498,9.356,4,41696.3
01/05/2022 7:10,01/05/2022,2022,5,1,7:10,1.81,1.83,2,1.82,1.49,1.65,1.48,1.39,1.6,0,3.6,4,3.1,3.2,1.6,666.6,668.3,666.9,664.9,669,14.7,14.8,14.8,239.2,237.6,238.8,10.353,10.198,4.7,41697
01/05/2022 7:15,01/05/2022,2022,5,1,7:15,1.81,2.03,2.21,1.82,1.49,1.65,1.68,1.59,1.6,0,3.8,4.2,3.3,3.4,1.6,683.1,683.9,682.5,680.4,684.6,15.9,15.8,16,239.2,237.6,239.2,11.198,11.011,5.4,41697.7
01/05/2022 7:20,01/05/2022,2022,5,1,7:20,2.23,2.23,2.41,2.22,1.89,2.05,2.08,1.79,2,0,4.6,4.8,4.1,4,2,654.1,655.7,654.3,652.4,656.4,18.1,18,18,239.2,237.6,237.8,12.771,12.539,6.6,41698.9
01/05/2022 7:25,01/05/2022,2022,5,1,7:25,2.43,2.43,2.61,2.44,2.09,2.05,2.28,1.99,2.2,0,5,5.2,4.3,4.4,2.2,659.1,660.7,659.3,657.4,661.4,19.7,19.6,19.8,239.2,237.6,237.9,13.981,13.771,7.9,41700.2
01/05/2022 7:30,01/05/2022,2022,5,1,7:30,2.43,2.63,2.85,2.49,2.09,2.25,2.28,2.19,2.2,0,5.2,5.4,4.5,4.6,2.2,658.1,658.6,657.3,656.4,659.3,20.5,20.4,20.6,239.2,237.6,239.2,14.601,14.382,8.4,41700.7
01/05/2022 7:35,01/05/2022,2022,5,1,7:35,2.62,2.63,3.05,2.69,2.29,2.45,2.48,2.4,2.4,0,5.6,5.8,4.9,5,2.4,667.6,669.3,667.9,664.9,669,22.3,22.2,22.4,239.2,237.6,239.1,15.957,15.718,9.8,41702.1
01/05/2022 7:40,01/05/2022,2022,5,1,7:40,2.82,2.84,3.05,2.69,2.49,2.65,2.68,2.4,2.6,0,5.6,6,5.1,5.2,2.6,673,674.8,673.4,671.3,675.5,22.9,23,23,239.2,237.6,239,16.361,16.099,10.9,41703.2
01/05/2022 7:45,01/05/2022,2022,5,1,7:45,3.24,3.24,3.45,3.1,2.9,2.85,2.88,2.8,2.8,0,6.6,6.8,5.9,6,3,662.7,664.4,663,661,665.1,26.1,26.2,26.2,239.2,237.6,238,18.773,18.491,12.6,41704.9
01/05/2022 7:50,01/05/2022,2022,5,1,7:50,3.34,3.28,3.57,3.2,2.91,2.98,3.06,2.87,3,0,6.8,7,6.1,6.1,3,660.1,661.7,660.4,658.4,662.4,26.6,26.6,26.5,238.4,237.6,238.4,19.106,18.819,13.9,41706.2
01/05/2022 7:55,01/05/2022,2022,5,1,7:55,3.7,3.56,4.06,3.67,3.34,3.37,3.51,3.29,3.3,0,7.4,7.7,6.7,6.7,3.4,662.3,664,662.6,660.5,664.6,29.5,29.5,29.6,238.4,236.2,238.4,21.299,20.98,16.5,41708.8
01/05/2022 8:00,01/05/2022,2022,5,1,8:00,3.56,3.63,4.24,3.92,2.7,2.52,2.44,2.36,2.3,0,6.9,8.1,5.4,4.9,2.4,655.5,657.1,655.8,653.8,657.8,25.4,25.5,25.5,238.3,236.2,237.6,18.238,17.863,17.8,41710.1
01/05/2022 8:05,01/05/2022,2022,5,1,8:05,3.56,3.63,3.64,2.29,3.95,3.72,4.11,3.94,4.2,0,7.8,6.5,7.3,7.8,4.2,650.8,652.4,651.1,647.3,650.3,30.9,30.9,31,237.3,236.5,237.5,21.869,21.036,19,41711.3
01/05/2022 8:10,01/05/2022,2022,5,1,8:10,2.13,1.91,2.09,1.84,2.04,1.67,1.99,1.86,1.8,0,3.8,3.9,3.5,3.5,1.8,642.4,643.9,642.6,640.7,644.6,15.1,15.1,15.2,237.8,235.6,237.6,10.575,10.416,20.7,41713
01/05/2022 8:15,01/05/2022,2022,5,1,8:15,5.41,5.22,5.23,5.08,4.72,4.64,4.95,4.75,4.9,0,10.4,10.5,9.6,9.7,5,663.2,664.9,663.5,661.4,665.5,41.3,41.3,41.5,237.2,235.5,237.6,29.965,29.37,22.5,41714.8
01/05/2022 8:20,01/05/2022,2022,5,1,8:20,4.21,4.07,5.04,5.24,3.88,4.07,3.34,3.61,3,0,8.6,10.2,7.8,7.3,2.9,664.3,666,664.6,662.6,666.7,34.2,34.2,34.2,237.2,235.5,237.6,24.474,23.986,24.1,41716.4
01/05/2022 8:25,01/05/2022,2022,5,1,8:25,1.97,1.75,2.03,1.7,1.81,1.63,1.65,1.57,1.5,0,3.5,3.6,3.1,3.1,1.5,638.4,640,638.7,636.8,640.6,13.7,13.8,13.8,237.5,236,237.6,9.606,9.413,25.9,41718.2
01/05/2022 8:30,01/05/2022,2022,5,1,8:30,1.61,1.51,1.68,1.46,1.61,1.4,1.5,1.54,1.4,0,3,2.9,2.9,3,1.4,641.9,643.4,642.1,638.3,644.1,12.2,12.2,12.3,236,234.4,236,8.413,8.276,27.4,41719.7
01/05/2022 8:35,01/05/2022,2022,5,1,8:35,5.86,5.57,5.81,5.87,5.51,5.37,5.55,5.25,5.4,0,11.5,11.7,10.7,10.7,5.4,675.8,677.6,676.2,674.1,678.3,46.8,46.7,46.8,237,234.9,236,33.704,33.177,28.5,41720.8
01/05/2022 8:40,01/05/2022,2022,5,1,8:40,3.3,3.06,3.5,3.1,2.88,2.48,2.59,2.69,2.6,0,6.5,6.3,5.3,5.3,2.6,677,678.7,677.3,675.2,679.4,24.4,24.4,24.5,236.2,234.4,236.2,17.497,17.169,30.7,41723
01/05/2022 8:45,01/05/2022,2022,5,1,8:45,2.01,1.9,2.1,1.77,2.01,1.77,1.95,1.72,1.8,0,3.7,3.6,3.5,3.7,1.8,649.8,651.3,650,648.1,652,15.1,15.2,15.2,236.2,234.4,236.3,10.548,10.398,31.5,41723.8
01/05/2022 8:50,01/05/2022,2022,5,1,8:50,6.76,6.9,6.94,6.9,6.36,6.28,6.49,6.13,6.3,0,13.5,13.5,12.4,12.4,6.3,674.7,676.5,675.1,673,676.3,54.1,54,54.3,236.4,234.8,236.6,39.036,38.36,32.6,41724.9
01/05/2022 8:55,01/05/2022,2022,5,1,8:55,6.54,6.78,6.75,6.6,6.22,6.1,6.49,6.16,6.3,0,13.5,13.6,12.6,12.6,6.3,661.9,664.5,662.2,661.1,665.1,53.8,53.9,54,236,234.4,236.5,38.866,38.052,36.4,41728.7
01/05/2022 9:00,01/05/2022,2022,5,1,9:00,2.16,1.98,2.24,1.9,2.23,1.79,2.12,1.93,2,0,4.1,4.2,3.9,4,1.9,640.3,640.8,639.4,637.6,641.4,16.5,16.5,16.7,236.1,234.6,235.6,11.604,11.43,38.4,41730.7
01/05/2022 9:05,01/05/2022,2022,5,1,9:05,6.48,6.69,6.53,6.45,6.17,6.07,6.29,6.07,6.1,0,13,13,12.2,12.2,6.1,663.4,665.1,663.7,661.6,665.7,52.2,52.1,52.1,236.4,235.2,236.8,37.647,36.894,40.4,41732.7
01/05/2022 9:10,01/05/2022,2022,5,1,9:10,4.4,4.09,5.16,5.32,5.44,4.51,4.13,3.57,3.72,0,8.5,10.6,9.9,7.9,3.7,659.6,661.3,659.9,657.9,661.9,38,38,38,236.3,235.2,236.8,26.76,26.022,42.9,41735.2
01/05/2022 9:15,01/05/2022,2022,5,1,9:15,2.37,2.23,2.51,2.1,2.35,2.41,2.32,2.25,2.1,0,4.5,4.6,4.6,4.5,2.2,637.8,639.3,638,639.1,640,19,19,19.1,236.3,235.2,235.2,13.334,13.134,44.7,41737
01/05/2022 9:20,01/05/2022,2022,5,1,9:20,2.29,2.03,2.26,1.97,2.27,1.84,2.14,2.06,1.9,0,4.2,4.3,4,4,2,637.7,641.3,640,637.1,642,16.8,16.9,16.8,236.8,234.4,235.3,11.807,11.583,47.6,41739.9
01/05/2022 9:25,01/05/2022,2022,5,1,9:25,4.53,4.67,4.82,4.61,4.78,4.42,4.55,4.39,4.3,0,9.4,9.4,9.1,9.1,4.3,660.7,662.4,661,659,663,38.3,38.4,38.4,236.3,234.4,236.3,27.473,26.993,50,41742.3
01/05/2022 9:30,01/05/2022,2022,5,1,9:30,7.37,7.45,7.45,7.32,6.93,6.72,7.13,6.74,6.8,0,14.6,14.6,13.6,13.7,6.8,654.3,656,654.6,652.6,656.6,57.4,57.3,57.4,236.6,234.4,236.7,41.431,40.533,51.7,41744
01/05/2022 9:35,01/05/2022,2022,5,1,9:35,7.28,7.48,7.57,7.46,6.96,6.88,7.17,6.84,7,0,14.9,14.9,14,13.9,7,654.8,656.5,655.1,653.2,657.1,58.5,58.5,58.5,236.6,234.4,236.7,42.255,41.376,55.7,41748
01/05/2022 9:40,01/05/2022,2022,5,1,9:40,7.7,7.69,7.84,7.57,7.33,6.94,7.3,6.93,7.1,0,15.2,15.3,14.1,14.2,7.1,648.8,650.5,649.1,647.2,651.1,59.4,59.3,59.5,236.6,234.5,236.7,42.905,41.947,58.4,41750.7
01/05/2022 9:45,01/05/2022,2022,5,1,9:45,7.58,7.73,7.73,7.57,7.4,6.99,7.13,7.3,7.1,0,15.4,15.4,14.3,14.5,7.1,641.8,643.3,641.9,640.1,644,59.2,59.3,59.3,236.6,235.2,236.5,42.83,41.88,62.7,41755
01/05/2022 9:50,01/05/2022,2022,5,1,9:50,8.03,8.07,7.99,7.69,6.71,6.91,7.19,7.4,7.5,0,16.3,15.7,13.8,14.7,7.6,638.9,641,639.1,637.2,641.1,59.1,59.1,59.1,236.8,235.1,236.8,43.675,42.331,65.4,41757.7
01/05/2022 9:55,01/05/2022,2022,5,1,9:55,7.44,7.46,7.62,7.58,7.16,7.09,7.35,6.98,7.2,0,15,15.2,14.4,14.3,7.1,650.9,652.5,651.1,649.2,653.1,59.4,59.4,59.3,236.8,235.2,236.8,42.911,42.006,69.4,41761.7
01/05/2022 10:00,01/05/2022,2022,5,1,10:00,7.73,7.62,7.83,7.59,7.37,7.3,7.34,6.96,7.2,0,15.2,15.2,14.4,14.3,7.1,647.3,651,647.6,647.7,651.6,59.4,59.6,59.5,236.6,234.9,236.8,42.934,42.062,72.2,41764.5
